Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1707144761,650,,Aggregated,103.300000,10.600000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,10959,294,3200.0,3496.02486290719,23.947300000145333,30101.14280000016,12315.500958116616
1707144762,650,,Aggregated,104.000000,10.800000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11074,296,3200.0,3499.028618213826,23.947300000145333,30101.14280000016,12316.741014990066
1707144763,650,,Aggregated,102.900000,10.300000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11160,296,3200.0,3497.528883709667,23.947300000145333,30101.14280000016,12319.347670250896
1707144764,650,,Aggregated,102.000000,9.700000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11244,296,3200.0,3496.008107897533,23.947300000145333,30101.14280000016,12321.855211668446
1707144765,650,,Aggregated,102.100000,8.700000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11332,296,3200.0,3495.4500664842762,23.947300000145333,30101.14280000016,12324.442287327922
1707144766,650,,Aggregated,100.300000,8.100000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11409,296,3200.0,3496.252079498626,23.947300000145333,30101.14280000016,12326.673240424227
1707144767,650,,Aggregated,98.700000,7.000000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11517,296,3200.0,3498.1653622470967,23.947300000145333,30101.14280000016,12329.752105583051
1707144768,650,,Aggregated,99.300000,6.100000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11618,296,3200.0,3499.205730022363,23.947300000145333,30101.14280000016,12332.579617834395
1707144769,650,,Aggregated,97.100000,4.900000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11708,296,3200.0,3499.703990681567,23.947300000145333,30101.14280000016,12335.058079945336
1707144770,650,,Aggregated,96.300000,3.900000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,11725,296,3200.0,3499.702940980793,23.947300000145333,30101.14280000016,12335.521961620469
1707144771,650,,Aggregated,95.800000,3.000000,3200,3500,3600,3700,4100,4400,30000,30000,30000,30000,30000,11860,296,3200.0,3504.0900705902004,23.947300000145333,30101.14280000016,12339.158516020236
1707144772,650,,Aggregated,92.200000,1.700000,3200,3500,3600,3700,4100,4400,30000,30000,30000,30000,30000,11961,296,3200.0,3506.0117371958677,23.947300000145333,30101.14280000016,12341.825516261182
1707144773,650,,Aggregated,92.000000,0.900000,3200,3500,3600,3800,4100,4400,30000,30000,30000,30000,30000,12083,296,3200.0,3507.821117222524,23.947300000145333,30101.14280000016,12344.987585864437
1707144774,650,,Aggregated,89.200000,0.100000,3200,3500,3600,3800,4100,4400,30000,30000,30000,30000,30000,12129,296,3200.0,3509.1471358232125,23.947300000145333,30101.14280000016,12346.16332756204
1707144775,650,,Aggregated,87.800000,0.000000,3200,3500,3700,3800,4100,4400,30000,30000,30000,30000,30000,12236,296,3200.0,3510.083590552448,23.947300000145333,30101.14280000016,12348.864007845701
