Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1706810336,100,,Aggregated,39.600000,0.000000,500,510,510,510,530,600,1200,1500,1600,1900,1900,4759,0,500.0,533.3066125446525,485.0682000001143,1887.29450000028,12655.0
1706810337,100,,Aggregated,40.400000,0.000000,500,510,510,510,530,600,1200,1500,1600,1900,1900,4806,0,500.0,533.0204148148147,485.0682000001143,1887.29450000028,12655.0
1706810338,100,,Aggregated,39.200000,0.000000,500,510,510,510,530,600,1200,1500,1600,1900,1900,4842,0,500.0,532.7544703634861,485.0682000001143,1887.29450000028,12655.0
1706810339,100,,Aggregated,39.000000,0.000000,500,510,510,510,530,600,1200,1500,1600,1900,1900,4887,0,500.0,532.8991981174545,485.0682000001143,1887.29450000028,12655.0
1706810340,100,,Aggregated,39.600000,0.000000,500,510,510,510,530,600,1200,1500,1600,1900,1900,4918,0,500.0,532.9024380439205,485.0682000001143,1887.29450000028,12655.0
1706810341,100,,Aggregated,39.200000,0.000000,500,510,510,510,530,590,1200,1500,1600,1900,1900,4960,0,500.0,532.6511119959677,485.0682000001143,1887.29450000028,12655.0
1706810342,100,,Aggregated,39.700000,0.000000,500,510,510,510,530,590,1200,1500,1600,1900,1900,4982,0,500.0,532.552795845042,485.0682000001143,1887.29450000028,12655.0
1706810343,100,,Aggregated,39.000000,0.000000,500,510,510,520,540,620,1200,1500,1600,1900,1900,5047,0,500.0,534.2729004953442,485.0682000001143,1887.29450000028,12655.0
1706810344,100,,Aggregated,39.200000,0.000000,500,510,510,520,540,620,1200,1500,1600,1900,1900,5077,0,500.0,534.0570950167427,485.0682000001143,1887.29450000028,12655.0
1706810345,100,,Aggregated,36.800000,0.000000,500,510,510,520,540,610,1200,1500,1600,1900,1900,5117,0,500.0,533.8215457690052,485.0682000001143,1887.29450000028,12655.0
1706810346,100,,Aggregated,40.900000,0.000000,500,510,510,520,540,610,1200,1500,1600,1900,1900,5157,0,500.0,533.5946873763818,485.0682000001143,1887.29450000028,12655.0
1706810347,100,,Aggregated,38.900000,0.000000,500,510,510,520,540,610,1200,1500,1600,1900,1900,5192,0,500.0,533.3722567989216,485.0682000001143,1887.29450000028,12655.0
1706810348,100,,Aggregated,39.700000,0.000000,500,510,510,520,540,620,1200,1500,1600,1900,1900,5233,0,500.0,533.8425454806046,485.0682000001143,1887.29450000028,12655.0
1706810349,100,,Aggregated,39.400000,0.000000,500,510,510,520,540,610,1200,1500,1600,1900,1900,5284,0,500.0,533.5476716313409,485.0682000001143,1887.29450000028,12655.0
1706810350,100,,Aggregated,38.100000,0.000000,500,510,510,520,540,610,1200,1500,1600,1900,1900,5319,0,500.0,533.5387088174475,484.75550000011935,1887.29450000028,12655.0
1706810351,100,,Aggregated,39.500000,0.000000,500,510,510,520,540,610,1200,1500,1600,1900,1900,5351,0,500.0,533.3797900579334,484.75550000011935,1887.29450000028,12655.0
1706810352,100,,Aggregated,39.700000,0.000000,500,510,510,520,530,610,1200,1500,1600,1900,1900,5405,0,500.0,533.2872967622577,484.75550000011935,1887.29450000028,12655.0
